종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
HD현대일렉트릭,893000.0,+6.82%,128110.0,113408.0,183359.0,267260,https://kr.tradingview.com/symbols/KRX-267260/,"321,540억",2026.02.02,-16710,-24129
하나금융지주,110000.0,+6.49%,680377.0,74258.0,1438624.0,086790,https://kr.tradingview.com/symbols/KRX-086790/,"306,158억",2026.02.02,-158534,349462
롯데이노베이트,23200.0,+6.18%,217295.0,5105.0,78050.0,286940,https://kr.tradingview.com/symbols/KRX-286940/,"3,510억",2026.02.02,-729,-122
SK,317500.0,+6.01%,165419.0,51753.0,355062.0,034730,https://kr.tradingview.com/symbols/KRX-034730/,"23,196억",2026.02.02,-56558,-47157
다우데이타 *,26550.0,+5.99%,259204.0,6978.0,422966.0,032190,https://kr.tradingview.com/symbols/KRX-032190/,"1,169억",2026.02.02,-18198,63780
SK텔레콤,73100.0,+5.79%,1127362.0,81861.0,1715655.0,017670,https://kr.tradingview.com/symbols/KRX-017670/,"156,797억",2026.02.02,284394,-101956
HD현대마린솔루션,183800.0,+5.51%,84434.0,15342.0,152397.0,443060,https://kr.tradingview.com/symbols/KRX-443060/,"82,400억",2026.02.02,-45644,15758
현대백화점,97800.0,+5.50%,119470.0,11616.0,174921.0,069960,https://kr.tradingview.com/symbols/KRX-069960/,"22,131억",2026.02.02,-37943,51726
신한지주,87000.0,+5.45%,909817.0,78901.0,1592537.0,055550,https://kr.tradingview.com/symbols/KRX-055550/,"421,895억",2026.02.02,-185208,161340
한전기술,132200.0,+5.42%,190809.0,24917.0,276775.0,052690,https://kr.tradingview.com/symbols/KRX-052690/,"5,527억",2026.02.02,-27342,64779
포스코인터내셔널,64400.0,+5.40%,659532.0,41932.0,698679.0,047050,https://kr.tradingview.com/symbols/KRX-047050/,"113,294억",2026.02.02,15780,107640
HD현대중공업,578000.0,+5.28%,127367.0,72919.0,231997.0,329180,https://kr.tradingview.com/symbols/KRX-329180/,"607,725억",2026.02.02,-34000,34622
유안타증권,4450.0,+5.20%,811077.0,3605.0,1567955.0,003470,https://kr.tradingview.com/symbols/KRX-003470/,"8,882억",2026.02.02,9953,-245523
BNK금융지주,17310.0,+5.10%,718076.0,12319.0,937192.0,138930,https://kr.tradingview.com/symbols/KRX-138930/,"53,718억",2026.02.02,16682,257785
현대지에프홀딩스,9750.0,+4.84%,192775.0,1865.0,283094.0,005440,https://kr.tradingview.com/symbols/KRX-005440/,"15,201억",2026.02.02,35626,16720
롯데지주,31450.0,+4.66%,250209.0,7818.0,290669.0,004990,https://kr.tradingview.com/symbols/KRX-004990/,"33,099억",2026.02.02,-8926,16140
한미사이언스,41050.0,+4.45%,98288.0,3978.0,181782.0,008930,https://kr.tradingview.com/symbols/KRX-008930/,"28,075억",2026.02.02,-24794,27729
HD현대,232500.0,+4.26%,111800.0,25652.0,154238.0,267250,https://kr.tradingview.com/symbols/KRX-267250/,"183,659억",2026.02.02,-21571,23655
DB증권,13400.0,+4.20%,141729.0,1895.0,295140.0,016610,https://kr.tradingview.com/symbols/KRX-016610/,"5,675억",2026.02.02,701,-6605
iM금융지주,16000.0,+4.10%,852033.0,13480.0,726352.0,139130,https://kr.tradingview.com/symbols/KRX-139130/,"25,700억",2026.02.02,-15892,20659
카카오뱅크,23000.0,+4.07%,775764.0,17762.0,1413847.0,323410,https://kr.tradingview.com/symbols/KRX-323410/,"109,713억",2026.02.02,-32708,-96010
SK네트웍스,5240.0,+3.76%,1296340.0,6799.0,2801596.0,001740,https://kr.tradingview.com/symbols/KRX-001740/,"11,573억",2026.02.02,6115,-11071
HD한국조선해양,416000.0,+3.61%,91574.0,37755.0,224516.0,009540,https://kr.tradingview.com/symbols/KRX-009540/,"294,416억",2026.02.02,-58548,38124
고려아연,1709000.0,+3.58%,36134.0,61355.0,98503.0,010130,https://kr.tradingview.com/symbols/KRX-010130/,"356,719억",2026.02.02,-16641,1840
우리금융지주,31150.0,+3.49%,1104402.0,34267.0,2752836.0,316140,https://kr.tradingview.com/symbols/KRX-316140/,"228,665억",2026.02.02,-269189,-277
LG전자,99950.0,+3.47%,696114.0,69557.0,1073877.0,066570,https://kr.tradingview.com/symbols/KRX-066570/,"162,886억",2026.02.02,-142225,82844
LG,90800.0,+3.30%,142296.0,12924.0,381943.0,003550,https://kr.tradingview.com/symbols/KRX-003550/,"1,433억",2026.02.02,-99196,79192
현대차,493000.0,+3.14%,1785140.0,865766.0,2652237.0,005380,https://kr.tradingview.com/symbols/KRX-005380/,"1,008,432억",2026.02.02,-333683,-91371
POSCO홀딩스,352000.0,+3.07%,280699.0,98388.0,584426.0,005490,https://kr.tradingview.com/symbols/KRX-005490/,"284,884억",2026.02.02,-114989,35140
KB금융,137800.0,+3.07%,587960.0,80997.0,1409820.0,105560,https://kr.tradingview.com/symbols/KRX-105560/,"525,655억",2026.02.02,-127391,15894
포스코퓨처엠,224000.0,+2.99%,340553.0,75856.0,675565.0,003670,https://kr.tradingview.com/symbols/KRX-003670/,"199,240억",2026.02.02,-8473,52092
아모레퍼시픽홀딩스,29450.0,+2.97%,148895.0,4335.0,260854.0,002790,https://kr.tradingview.com/symbols/KRX-002790/,"23,400억",2026.02.02,-15521,63405
KG이니시스 *,11730.0,+2.89%,229900.0,2693.0,294634.0,035600,https://kr.tradingview.com/symbols/KRX-035600/,"3,235억",2026.02.02,31006,60364
신세계,322500.0,+2.87%,53952.0,17367.0,84088.0,004170,https://kr.tradingview.com/symbols/KRX-004170/,"31,154억",2026.02.02,-4381,13429
JB금융지주,26000.0,+2.77%,437472.0,11490.0,497600.0,175330,https://kr.tradingview.com/symbols/KRX-175330/,"49,370억",2026.02.02,-77242,134613
파트론 *,7110.0,+2.60%,186095.0,1318.0,318081.0,091700,https://kr.tradingview.com/symbols/KRX-091700/,"3,910억",2026.02.02,-11251,-46897
LG이노텍,244000.0,+2.52%,130554.0,31839.0,266011.0,011070,https://kr.tradingview.com/symbols/KRX-011070/,"57,748억",2026.02.02,-28439,22979
유한양행,107200.0,+2.49%,194554.0,20664.0,393637.0,000100,https://kr.tradingview.com/symbols/KRX-000100/,"85,726억",2026.02.02,-46445,8721
HL홀딩스,45500.0,+2.48%,17120.0,776.0,38613.0,060980,https://kr.tradingview.com/symbols/KRX-060980/,"4,192억",2026.02.02,-3758,-4824
애경산업,12710.0,+2.42%,28397.0,357.0,42239.0,018250,https://kr.tradingview.com/symbols/KRX-018250/,"3,357억",2026.02.02,-102,-4706
롯데렌탈,31100.0,+2.30%,51254.0,1572.0,58268.0,089860,https://kr.tradingview.com/symbols/KRX-089860/,"11,292억",2026.02.02,-947,8317
기업은행,22300.0,+2.29%,904022.0,20146.0,1596276.0,024110,https://kr.tradingview.com/symbols/KRX-024110/,"177,826억",2026.02.02,-188166,41129
동원산업,41200.0,+2.23%,42180.0,1729.0,80119.0,006040,https://kr.tradingview.com/symbols/KRX-006040/,"18,189억",2026.02.02,-7033,-17474
LG화학,302500.0,+2.02%,199134.0,60060.0,492954.0,051910,https://kr.tradingview.com/symbols/KRX-051910/,"213,542억",2026.02.02,-139998,-14051
지역난방공사,101000.0,+2.02%,20212.0,2048.0,26851.0,071320,https://kr.tradingview.com/symbols/KRX-071320/,"11,695억",2026.02.02,-2442,1633
롯데리츠,4360.0,+1.99%,176164.0,768.0,322114.0,330590,https://kr.tradingview.com/symbols/KRX-330590/,"12,599억",2026.02.02,141894,-43238
LG에너지솔루션,387500.0,+1.97%,169933.0,65802.0,401037.0,373220,https://kr.tradingview.com/symbols/KRX-373220/,"906,750억",2026.02.02,-100794,23383
메리츠금융지주,119700.0,+1.96%,186760.0,22244.0,644533.0,138040,https://kr.tradingview.com/symbols/KRX-138040/,"209,740억",2026.02.02,264947,-91498
기아,152900.0,+1.87%,900498.0,136069.0,1396470.0,000270,https://kr.tradingview.com/symbols/KRX-000270/,"596,941억",2026.02.02,-69804,75854
현대모비스,444000.0,+1.83%,248930.0,108750.0,404323.0,012330,https://kr.tradingview.com/symbols/KRX-012330/,"402,853억",2026.02.02,-44447,66740
KT,56200.0,+1.81%,209557.0,11784.0,490699.0,030200,https://kr.tradingview.com/symbols/KRX-030200/,"141,888억",2026.02.02,-28973,-2914
LG디스플레이,11240.0,+1.81%,1352649.0,15140.0,3831988.0,034220,https://kr.tradingview.com/symbols/KRX-034220/,"56,200억",2026.02.02,-872597,-481638
현대엘리베이터,95200.0,+1.71%,164546.0,15735.0,346264.0,017800,https://kr.tradingview.com/symbols/KRX-017800/,"37,216억",2026.02.02,-12041,14714
콜마홀딩스,9720.0,+1.57%,31786.0,306.0,102947.0,024720,https://kr.tradingview.com/symbols/KRX-024720/,"3,334억",2026.02.02,-204,-20543
현대글로비스,249750.0,+1.52%,327325.0,80964.0,586592.0,086280,https://kr.tradingview.com/symbols/KRX-086280/,"187,312억",2026.02.02,-36972,71937
디케이앤디 *,3040.0,+1.50%,204901.0,624.0,252716.0,263020,https://kr.tradingview.com/symbols/KRX-263020/,421억,2026.02.02,6987,-3318
대한항공,22800.0,+1.33%,922550.0,21070.0,2742970.0,003490,https://kr.tradingview.com/symbols/KRX-003490/,"84,138억",2026.02.02,-691670,53913
SK이노베이션,108200.0,+1.22%,248166.0,26711.0,589696.0,096770,https://kr.tradingview.com/symbols/KRX-096770/,"182,915억",2026.02.02,-77871,-42409
KT&G,156100.0,+0.90%,153648.0,23872.0,578834.0,033780,https://kr.tradingview.com/symbols/KRX-033780/,"184,162억",2026.02.02,166,29891
LG유플러스,16040.0,+0.88%,404908.0,6517.0,726009.0,032640,https://kr.tradingview.com/symbols/KRX-032640/,"69,030억",2026.02.02,-37516,118464
롯데하이마트,7270.0,+0.83%,10583.0,76.0,23044.0,071840,https://kr.tradingview.com/symbols/KRX-071840/,"1,716억",2026.02.02,-644,-5359
광주신세계,31650.0,+0.80%,10873.0,343.0,19050.0,037710,https://kr.tradingview.com/symbols/KRX-037710/,"2,518억",2026.02.02,-2278,-6066
신세계인터내셔날,11940.0,+0.76%,38539.0,459.0,89979.0,031430,https://kr.tradingview.com/symbols/KRX-031430/,"4,220억",2026.02.02,-704,19364
강원랜드,17190.0,+0.76%,498402.0,8539.0,1144136.0,035250,https://kr.tradingview.com/symbols/KRX-035250/,"36,776억",2026.02.02,-103999,-495896
아모레퍼시픽,139200.0,+0.72%,183531.0,25447.0,365431.0,090430,https://kr.tradingview.com/symbols/KRX-090430/,"81,422억",2026.02.02,65934,71373
AK홀딩스,7690.0,+0.65%,12572.0,95.0,19049.0,006840,https://kr.tradingview.com/symbols/KRX-006840/,"1,019억",2026.02.02,-129,-4798
제주항공,5310.0,+0.57%,146968.0,778.0,257879.0,089590,https://kr.tradingview.com/symbols/KRX-089590/,"4,282억",2026.02.02,-27014,-63216
애경케미칼,10040.0,+0.50%,453894.0,4552.0,4954717.0,161000,https://kr.tradingview.com/symbols/KRX-161000/,"4,884억",2026.02.02,-10434,-194342
롯데칠성,135100.0,+0.37%,30619.0,4049.0,45878.0,005300,https://kr.tradingview.com/symbols/KRX-005300/,"12,526억",2026.02.02,2452,2470
태광 *,26250.0,+0.19%,180068.0,4706.0,425549.0,023160,https://kr.tradingview.com/symbols/KRX-023160/,"6,956억",2026.02.02,-30872,62599
HK이노엔 *,54400.0,+0.18%,158991.0,8663.0,433725.0,195940,https://kr.tradingview.com/symbols/KRX-195940/,"15,411억",2026.02.02,-33552,102750
현대그린푸드,14940.0,-0.07%,63174.0,945.0,77178.0,453340,https://kr.tradingview.com/symbols/KRX-453340/,"4,903억",2026.02.02,-7995,-6250
에스트래픽 *,3530.0,-0.28%,65043.0,230.0,129347.0,234300,https://kr.tradingview.com/symbols/KRX-234300/,960억,2026.02.02,0,-34316
롯데웰푸드,118700.0,-0.34%,15409.0,1827.0,48292.0,280360,https://kr.tradingview.com/symbols/KRX-280360/,"11,045억",2026.02.02,17073,10630
LG생활건강,255500.0,-0.58%,68136.0,17438.0,96937.0,051900,https://kr.tradingview.com/symbols/KRX-051900/,"39,098억",2026.02.02,-22213,-10644
한섬,18040.0,-1.58%,50225.0,917.0,209962.0,020000,https://kr.tradingview.com/symbols/KRX-020000/,"4,048억",2026.02.02,84644,-14998
에프앤가이드 *,12110.0,-2.65%,80755.0,988.0,364037.0,064850,https://kr.tradingview.com/symbols/KRX-064850/,"1,382억",2026.02.02,-89146,20785
감성코퍼레이션 *,6490.0,-3.99%,517276.0,3435.0,1161313.0,036620,https://kr.tradingview.com/symbols/KRX-036620/,"5,874억",2026.02.02,-33200,316003
