종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
옵트론텍 *,1942.0,+4.52%,116373.0,224.0,123085.0,082210,https://kr.tradingview.com/symbols/KRX-082210/,642억,2026.02.02,0,-16849
엠씨넥스,29950.0,+4.17%,40818.0,1213.0,125788.0,097520,https://kr.tradingview.com/symbols/KRX-097520/,"5,203억",2026.02.02,2176,-40799
스마트레이더시스템 *,8100.0,+4.11%,126998.0,1019.0,367064.0,424960,https://kr.tradingview.com/symbols/KRX-424960/,"1,335억",2026.02.02,-2,-52320
텔레칩스 *,15220.0,+3.47%,148046.0,2236.0,266867.0,054450,https://kr.tradingview.com/symbols/KRX-054450/,"2,302억",2026.02.02,0,-7818
LG전자,99950.0,+3.47%,696114.0,69557.0,1073877.0,066570,https://kr.tradingview.com/symbols/KRX-066570/,"162,886억",2026.02.02,-142225,82844
KG모빌리티,3785.0,+3.27%,1776634.0,6714.0,3551142.0,003620,https://kr.tradingview.com/symbols/KRX-003620/,"7,660억",2026.02.02,-54546,-1172378
현대오토에버,443500.0,+3.14%,133494.0,57948.0,205190.0,307950,https://kr.tradingview.com/symbols/KRX-307950/,"121,625억",2026.02.02,-14789,-4977
현대차,493000.0,+3.14%,1785140.0,865766.0,2652237.0,005380,https://kr.tradingview.com/symbols/KRX-005380/,"1,008,432억",2026.02.02,-333683,-91371
세코닉스 *,6130.0,+3.03%,123302.0,750.0,420586.0,053450,https://kr.tradingview.com/symbols/KRX-053450/,905억,2026.02.02,0,48615
아우토크립트 *,15710.0,+3.02%,73438.0,1136.0,87932.0,331740,https://kr.tradingview.com/symbols/KRX-331740/,"1,527억",2026.02.02,-162,-1583
슈어소프트테크 *,8550.0,+3.01%,1482989.0,12468.0,2343689.0,298830,https://kr.tradingview.com/symbols/KRX-298830/,"4,571억",2026.02.02,-10096,269581
유니트론텍 *,6705.0,+3.00%,362144.0,2394.0,553691.0,142210,https://kr.tradingview.com/symbols/KRX-142210/,"1,410억",2026.02.02,18,13767
모트렉스 *,9630.0,+2.99%,137456.0,1312.0,305453.0,118990,https://kr.tradingview.com/symbols/KRX-118990/,"2,394억",2026.02.02,-1,53268
삼현 *,62200.0,+2.98%,167046.0,10516.0,410676.0,437730,https://kr.tradingview.com/symbols/KRX-437730/,"19,722억",2026.02.02,-8425,-793
퓨런티어 *,14770.0,+2.78%,85125.0,1251.0,188320.0,370090,https://kr.tradingview.com/symbols/KRX-370090/,"1,263억",2026.02.02,4,-21522
모바일어플라이언스 *,2150.0,+2.63%,464033.0,976.0,729126.0,087260,https://kr.tradingview.com/symbols/KRX-087260/,700억,2026.02.02,0,-10045
LG이노텍,244000.0,+2.52%,130554.0,31839.0,266011.0,011070,https://kr.tradingview.com/symbols/KRX-011070/,"57,748억",2026.02.02,-28439,22979
HL만도,62900.0,+2.44%,835863.0,51552.0,672677.0,204320,https://kr.tradingview.com/symbols/KRX-204320/,"29,536억",2026.02.02,-8343,108871
삼보모터스 *,8290.0,+2.22%,1312188.0,11185.0,1435356.0,053700,https://kr.tradingview.com/symbols/KRX-053700/,"2,063억",2026.02.02,16194,-11532
디와이,5160.0,+2.18%,90490.0,463.0,170163.0,013570,https://kr.tradingview.com/symbols/KRX-013570/,"1,358억",2026.02.02,68,10482
라이콤 *,2425.0,+2.11%,109270.0,261.0,324821.0,388790,https://kr.tradingview.com/symbols/KRX-388790/,742억,2026.02.02,0,3515
코리아에프티 *,7680.0,+1.99%,246322.0,1859.0,387825.0,123410,https://kr.tradingview.com/symbols/KRX-123410/,"2,138억",2026.02.02,-23224,72225
한국단자,73200.0,+1.95%,28603.0,2068.0,62518.0,025540,https://kr.tradingview.com/symbols/KRX-025540/,"7,404억",2026.02.02,-18299,18262
기아,152900.0,+1.87%,900498.0,136069.0,1396470.0,000270,https://kr.tradingview.com/symbols/KRX-000270/,"596,941억",2026.02.02,-69804,75854
현대모비스,444000.0,+1.83%,248930.0,108750.0,404323.0,012330,https://kr.tradingview.com/symbols/KRX-012330/,"402,853억",2026.02.02,-44447,66740
KT,56200.0,+1.81%,209557.0,11784.0,490699.0,030200,https://kr.tradingview.com/symbols/KRX-030200/,"141,888억",2026.02.02,-28973,-2914
에이스테크 *,2975.0,+1.71%,340966.0,1024.0,2513993.0,088800,https://kr.tradingview.com/symbols/KRX-088800/,"2,246억",2026.02.02,103,880430
엣지파운드리 *,1524.0,+1.60%,248243.0,379.0,689693.0,105550,https://kr.tradingview.com/symbols/KRX-105550/,"1,193억",2026.02.02,0,166736
라닉스 *,2135.0,+1.43%,60785.0,130.0,187314.0,317120,https://kr.tradingview.com/symbols/KRX-317120/,325억,2026.02.02,0,-3888
MDS테크 *,1434.0,+0.99%,1866495.0,2678.0,4342608.0,086960,https://kr.tradingview.com/symbols/KRX-086960/,"1,457억",2026.02.02,43,-653199
포니링크 *,789.0,+0.77%,151178.0,119.0,371422.0,064800,https://kr.tradingview.com/symbols/KRX-064800/,"1,008억",2026.02.02,214,-193146
팅크웨어 *,9510.0,+0.63%,71628.0,682.0,107858.0,084730,https://kr.tradingview.com/symbols/KRX-084730/,"1,056억",2026.02.02,-1,23199
NAVER,268500.0,+0.19%,1324863.0,355182.0,1862631.0,035420,https://kr.tradingview.com/symbols/KRX-035420/,"421,149억",2026.02.02,-129496,396944
DH오토웨어 *,1039.0,+0.10%,164505.0,172.0,316608.0,025440,https://kr.tradingview.com/symbols/KRX-025440/,507억,2026.02.02,0,10426
아이에이 *,148.0,0.00%,1774426.0,261.0,2193243.0,038880,https://kr.tradingview.com/symbols/KRX-038880/,556억,2026.02.02,0,-359159
캠시스 *,569.0,-0.18%,1035993.0,596.0,2343752.0,050110,https://kr.tradingview.com/symbols/KRX-050110/,421억,2026.02.02,257506,97176
유진로봇 *,32200.0,-0.31%,563572.0,18263.0,922664.0,056080,https://kr.tradingview.com/symbols/KRX-056080/,"12,079억",2026.02.02,-13222,-19473
오비고 *,5310.0,-0.38%,29993.0,161.0,41309.0,352910,https://kr.tradingview.com/symbols/KRX-352910/,671억,2026.02.02,-692,6708
파인디지털 *,2930.0,-0.68%,14239.0,42.0,14672.0,038950,https://kr.tradingview.com/symbols/KRX-038950/,299억,2026.02.02,65,-935
앤씨앤 *,602.0,-0.82%,238592.0,147.0,243846.0,092600,https://kr.tradingview.com/symbols/KRX-092600/,152억,2026.02.02,0,20680
에스오에스랩 *,21750.0,-1.14%,1247149.0,27165.0,1398822.0,464080,https://kr.tradingview.com/symbols/KRX-464080/,"3,871억",2026.02.02,18992,146573
한라캐스트 *,21950.0,-1.57%,2208984.0,48805.0,5592659.0,125490,https://kr.tradingview.com/symbols/KRX-125490/,"8,012억",2026.02.02,-44331,-22197
팸텍 *,1667.0,-1.94%,154754.0,259.0,225960.0,271830,https://kr.tradingview.com/symbols/KRX-271830/,492억,2026.02.02,106,-57565
