종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
일지테크 *,5020.0,+3.72%,283104.0,1394.0,134588.0,019540,https://kr.tradingview.com/symbols/KRX-019540/,678억,2026.02.03,3069,-1567
상아프론테크 *,18070.0,+3.67%,82395.0,1471.0,53271.0,089980,https://kr.tradingview.com/symbols/KRX-089980/,"2,889억",2026.02.03,13,12965
SJG세종,10800.0,+3.45%,1000153.0,10873.0,851665.0,033530,https://kr.tradingview.com/symbols/KRX-033530/,"3,005억",2026.02.03,-5690,-59329
대창솔루션 *,2125.0,+3.41%,370339.0,779.0,525460.0,096350,https://kr.tradingview.com/symbols/KRX-096350/,783억,2026.02.03,0,1199
아진전자부품,1090.0,+3.32%,157801.0,170.0,157619.0,009320,https://kr.tradingview.com/symbols/KRX-009320/,537억,2026.02.03,10018,-14735
유일에너테크 *,1471.0,+3.23%,10348943.0,15686.0,5703254.0,340930,https://kr.tradingview.com/symbols/KRX-340930/,"1,013억",2026.02.03,-87000,-641771
일진다이아,13580.0,+3.11%,57597.0,775.0,42055.0,081000,https://kr.tradingview.com/symbols/KRX-081000/,"1,929억",2026.02.03,-56,13518
성창오토텍 *,4510.0,+3.09%,28131.0,125.0,31296.0,080470,https://kr.tradingview.com/symbols/KRX-080470/,329억,2026.02.03,-1513,-2142
현대로템,228500.0,+2.93%,908473.0,204678.0,852324.0,064350,https://kr.tradingview.com/symbols/KRX-064350/,"249,390억",2026.02.03,-36987,203877
시노펙스 *,7990.0,+2.83%,1188573.0,9352.0,959231.0,025320,https://kr.tradingview.com/symbols/KRX-025320/,"7,360억",2026.02.03,241781,63439
현대차,504000.0,+2.54%,1706505.0,863521.0,2275995.0,005380,https://kr.tradingview.com/symbols/KRX-005380/,"1,031,979억",2026.02.03,37944,-376920
현대제철,31300.0,+2.45%,610993.0,19089.0,770646.0,004020,https://kr.tradingview.com/symbols/KRX-004020/,"41,769억",2026.02.03,75795,-145816
일진하이솔루스,14190.0,+2.45%,55534.0,777.0,37145.0,271940,https://kr.tradingview.com/symbols/KRX-271940/,"5,153억",2026.02.03,-7422,-92
에스퓨얼셀 *,10410.0,+2.36%,63650.0,659.0,25941.0,288620,https://kr.tradingview.com/symbols/KRX-288620/,727억,2026.02.03,-3,9657
삼양사,48700.0,+2.20%,21882.0,1052.0,22226.0,145990,https://kr.tradingview.com/symbols/KRX-145990/,"5,023억",2026.02.03,-1698,-3561
SK,331000.0,+2.16%,266655.0,87301.0,254417.0,034730,https://kr.tradingview.com/symbols/KRX-034730/,"239,984억",2026.02.03,-2504,18374
우리산업 *,8700.0,+2.11%,43923.0,381.0,24708.0,215360,https://kr.tradingview.com/symbols/KRX-215360/,794억,2026.02.03,0,1777
국일제지 *,357.0,+2.00%,1018356.0,363.0,715767.0,078130,https://kr.tradingview.com/symbols/KRX-078130/,"4,025억",2026.02.03,1,-129582
기아,156800.0,+1.82%,1345301.0,210084.0,1341474.0,000270,https://kr.tradingview.com/symbols/KRX-000270/,"612,168억",2026.02.03,134797,-223794
원일티엔아이 *,19640.0,+1.76%,52191.0,1025.0,50751.0,136150,https://kr.tradingview.com/symbols/KRX-136150/,"1,646억",2026.02.03,3200,19688
신도기연 *,1841.0,+1.71%,9748.0,18.0,26732.0,290520,https://kr.tradingview.com/symbols/KRX-290520/,293억,2026.02.03,0,5317
모토닉,10420.0,+1.56%,55735.0,577.0,64100.0,009680,https://kr.tradingview.com/symbols/KRX-009680/,"2,923억",2026.02.03,-9594,-14297
비나텍 *,115600.0,+1.49%,79941.0,9149.0,282733.0,126340,https://kr.tradingview.com/symbols/KRX-126340/,"7,784억",2026.02.03,113350,-12222
지아이텍 *,2465.0,+1.44%,459121.0,1119.0,455264.0,382480,https://kr.tradingview.com/symbols/KRX-382480/,970억,2026.02.03,0,-29430
유니크 *,4170.0,+1.34%,95630.0,394.0,47298.0,011320,https://kr.tradingview.com/symbols/KRX-011320/,806억,2026.02.03,0,947
로젠 *,2070.0,+1.22%,67008.0,137.0,38137.0,033290,https://kr.tradingview.com/symbols/KRX-033290/,"1,162억",2026.02.03,0,6697
평화산업,959.0,+1.05%,198610.0,189.0,185180.0,090080,https://kr.tradingview.com/symbols/KRX-090080/,527억,2026.02.03,-103,9472
에코바이오 *,3030.0,+1.00%,56099.0,171.0,32279.0,038870,https://kr.tradingview.com/symbols/KRX-038870/,425억,2026.02.03,7,-4139
SNT모티브,35450.0,+1.00%,93434.0,3281.0,91372.0,064960,https://kr.tradingview.com/symbols/KRX-064960/,"9,409억",2026.02.03,-14985,-11820
효성중공업,2384000.0,+0.72%,57591.0,136382.0,98873.0,298040,https://kr.tradingview.com/symbols/KRX-298040/,"222,297억",2026.02.03,-3934,18136
미코 *,17880.0,+0.68%,503429.0,9025.0,795756.0,059090,https://kr.tradingview.com/symbols/KRX-059090/,"5,975억",2026.02.03,77020,19387
제이엔케이글로벌 *,3870.0,+0.52%,76260.0,291.0,145457.0,126880,https://kr.tradingview.com/symbols/KRX-126880/,898억,2026.02.03,-42,-29383
풍국주정 *,9020.0,+0.45%,13109.0,118.0,11009.0,023900,https://kr.tradingview.com/symbols/KRX-023900/,"1,137억",2026.02.03,422,-2534
폴라리스세원 *,1239.0,+0.32%,298940.0,369.0,417422.0,234100,https://kr.tradingview.com/symbols/KRX-234100/,877억,2026.02.03,-10000,137809
비엠티 *,12580.0,+0.24%,35875.0,453.0,83622.0,086670,https://kr.tradingview.com/symbols/KRX-086670/,"1,249억",2026.02.03,-17157,49629
디와이,5260.0,+0.19%,153199.0,798.0,181297.0,013570,https://kr.tradingview.com/symbols/KRX-013570/,"1,384억",2026.02.03,-52,59736
삼영에스앤씨 *,3490.0,+0.14%,7219.0,25.0,8718.0,361670,https://kr.tradingview.com/symbols/KRX-361670/,198억,2026.02.03,0,146
디케이락 *,10360.0,+0.10%,190785.0,1979.0,217326.0,105740,https://kr.tradingview.com/symbols/KRX-105740/,"1,053억",2026.02.03,7702,104454
삼화전자,2880.0,0.00%,79554.0,226.0,132304.0,011230,https://kr.tradingview.com/symbols/KRX-011230/,552억,2026.02.03,-29,2864
삼기 *,1814.0,0.00%,455046.0,823.0,707847.0,122350,https://kr.tradingview.com/symbols/KRX-122350/,695억,2026.02.03,0,25911
아진산업 *,3470.0,0.00%,414481.0,1442.0,410297.0,013310,https://kr.tradingview.com/symbols/KRX-013310/,"1,347억",2026.02.03,-44,145149
뉴인텍 *,470.0,-0.21%,149153.0,70.0,174174.0,012340,https://kr.tradingview.com/symbols/KRX-012340/,252억,2026.02.03,24427,16122
인지컨트롤스,7240.0,-0.28%,102037.0,743.0,106325.0,023800,https://kr.tradingview.com/symbols/KRX-023800/,"1,145억",2026.02.03,-8645,1575
HS효성첨단소재,260000.0,-0.38%,33448.0,8562.0,58816.0,298050,https://kr.tradingview.com/symbols/KRX-298050/,"11,648억",2026.02.03,8436,3826
이엠코리아 *,2440.0,-0.41%,199875.0,487.0,180552.0,095190,https://kr.tradingview.com/symbols/KRX-095190/,"1,592억",2026.02.03,2443,34375
대원강업,4140.0,-0.60%,84527.0,354.0,151055.0,000430,https://kr.tradingview.com/symbols/KRX-000430/,"2,567억",2026.02.03,-363,-36328
아이에이 *,147.0,-0.68%,1445713.0,212.0,2360960.0,038880,https://kr.tradingview.com/symbols/KRX-038880/,552억,2026.02.03,0,-436797
이지트로닉스 *,3515.0,-0.71%,41689.0,146.0,9245.0,377330,https://kr.tradingview.com/symbols/KRX-377330/,286억,2026.02.03,0,-994
디아이티 *,21450.0,-1.15%,175347.0,3715.0,156903.0,110990,https://kr.tradingview.com/symbols/KRX-110990/,"4,054억",2026.02.03,1,-11196
엘티씨 *,26950.0,-1.28%,112147.0,3011.0,290007.0,170920,https://kr.tradingview.com/symbols/KRX-170920/,"2,847억",2026.02.03,47879,-39479
에스코넥 *,689.0,-1.57%,437738.0,301.0,390844.0,096630,https://kr.tradingview.com/symbols/KRX-096630/,547억,2026.02.03,0,35271
엔케이,1115.0,-1.59%,514484.0,575.0,467265.0,085310,https://kr.tradingview.com/symbols/KRX-085310/,880억,2026.02.03,-150,26848
우수AMS *,3270.0,-1.65%,368179.0,1206.0,2042251.0,066590,https://kr.tradingview.com/symbols/KRX-066590/,"1,265억",2026.02.03,-32048,-200577
DYP,5810.0,-1.69%,1648607.0,10398.0,337500.0,092780,https://kr.tradingview.com/symbols/KRX-092780/,765억,2026.02.03,11330,25964
아이에스티이 *,10550.0,-2.76%,333939.0,3543.0,1030637.0,212710,https://kr.tradingview.com/symbols/KRX-212710/,"1,015억",2026.02.03,43606,132208
삼보모터스 *,8030.0,-3.25%,961656.0,7784.0,1453537.0,053700,https://kr.tradingview.com/symbols/KRX-053700/,"1,998억",2026.02.03,-20494,-119821
원익머트리얼즈 *,42700.0,-3.39%,240275.0,10433.0,341785.0,104830,https://kr.tradingview.com/symbols/KRX-104830/,"5,384억",2026.02.03,113000,-28655
진성티이씨 *,15410.0,-5.81%,304656.0,4735.0,918949.0,036890,https://kr.tradingview.com/symbols/KRX-036890/,"3,395억",2026.02.03,98751,25410
덕양에너젠 *,31400.0,-9.12%,5039968.0,170175.0,8395227.0,0001A0,https://kr.tradingview.com/symbols/KRX-000010/,,,,
